Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,GarageCars,GarageArea,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,YearBuilt,YearRemodAdd,GarageYrBlt,YrSold,SalePrice
809,80,85,13400,5,5,1086,0,0,1086,1,0,1,0,3,1,1047,516,128,380,1024,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,2,484,6,1,0,0,0,0,0,0,0,6,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,GdWo,NA,WD,Normal,1966,1966,1966,2006,159950
810,75,90,8100,5,5,1075,1063,0,2138,0,0,2,0,2,3,0,0,0,849,849,RM,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Hip,CompShg,AsbShng,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,2,360,11,0,40,156,0,0,0,0,0,11,TA,Typ,NA,Detchd,Unf,Fa,Po,N,NA,MnPrv,NA,WD,Normal,1898,1965,1910,2009,106000
811,20,78,10140,6,6,1309,0,0,1309,1,0,1,1,3,1,99,663,377,0,1040,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Fa,Y,SBrkr,2,484,5,1,265,0,0,0,0,648,0,1,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,Fa,GdPrv,NA,WD,Normal,1974,1999,1974,2006,181000
812,120,NA,4438,6,5,848,0,0,848,1,0,1,0,1,1,169,662,0,186,848,RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,2,420,4,1,140,0,0,0,0,0,0,6,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,ConLD,Normal,2004,2004,2004,2008,144500
813,20,66,8712,5,5,1044,0,0,1044,0,0,1,0,2,1,0,0,0,540,540,C (all),Grvl,NA,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,2,504,4,0,0,0,0,0,0,0,54,6,Fa,Typ,NA,Basment,Unf,TA,TA,N,NA,NA,Shed,WD,Alloca,1952,1952,1952,2010,55993
814,20,75,9750,6,6,1442,0,0,1442,0,0,1,1,4,1,243,608,0,834,1442,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,1,301,7,0,0,0,275,0,0,0,500,4,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,Shed,COD,Normal,1958,1958,1958,2007,157900
815,50,45,8248,5,7,686,564,0,1250,0,1,1,1,3,1,0,0,0,686,686,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,Y,SBrkr,1,280,7,0,207,0,96,0,0,0,0,7,Fa,Typ,NA,Detchd,Unf,TA,TA,P,NA,NA,NA,WD,Normal,1918,1950,1955,2006,116000
816,20,48,12137,7,5,1661,0,0,1661,0,0,2,0,3,1,442,0,0,1649,1649,RL,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,598,6,0,0,34,0,0,0,0,0,5,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,1998,1998,1998,2010,224900
817,20,NA,11425,5,6,1008,0,0,1008,0,0,1,0,2,1,0,486,0,522,1008,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,1,275,4,1,0,0,120,0,0,0,0,7,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,1954,1954,1954,2006,137000
818,20,NA,13265,8,5,1689,0,0,1689,1,0,2,0,3,1,148,1218,0,350,1568,RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,3,857,7,2,150,59,0,0,0,0,0,7,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2002,2002,2002,2008,271000
819,80,80,8816,6,7,1052,0,0,1052,1,0,1,0,3,1,80,504,0,506,1010,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,2,440,6,0,0,0,0,0,0,0,0,6,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,1971,1971,1971,2010,155000
820,120,44,6371,7,5,1358,0,0,1358,1,0,2,0,2,1,128,733,0,625,1358,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,2,484,6,1,192,35,0,0,0,0,0,6,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,2009,2010,2010,2010,224000
821,60,72,7226,7,5,798,842,0,1640,0,0,2,1,3,1,0,0,0,798,798,RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,595,6,0,0,45,0,0,0,0,0,6,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2003,2003,2003,2008,183000
822,20,60,6000,4,4,936,0,0,936,0,0,1,0,2,1,0,0,0,936,936,RM,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,None,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,2,576,4,0,0,32,112,0,0,0,0,2,TA,Min2,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1953,1953,1974,2009,93000
823,60,NA,12394,7,5,847,886,0,1733,0,0,2,1,3,1,0,0,0,847,847,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,2,433,7,1,100,48,0,0,0,0,0,10,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Family,2003,2003,2003,2007,225000
824,50,60,9900,6,7,944,545,0,1489,0,0,2,0,3,1,0,0,0,778,778,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,1,240,7,1,335,0,0,0,0,0,0,7,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal,1940,1950,1940,2009,139500
825,20,81,11216,8,5,1489,0,0,1489,0,0,2,0,3,1,0,0,0,1489,1489,FV,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,776,7,1,0,140,0,0,0,0,0,6,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,2006,2006,2006,2006,232600
826,20,114,14803,10,5,2084,0,0,2084,1,0,2,0,2,1,816,1636,0,442,2078,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,3,1220,7,1,188,45,0,0,0,0,0,6,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,2007,2008,2007,2008,385000
827,45,50,6130,5,6,784,0,0,784,1,0,1,0,2,1,0,784,0,0,784,RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,0,5,0,0,0,116,0,0,0,0,5,Gd,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,WD,Normal,1924,1950,NA,2008,109500
828,20,65,8529,7,5,1434,0,0,1434,0,0,2,0,3,1,0,20,0,1434,1454,RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2,527,6,1,290,39,0,0,0,0,0,4,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2001,2001,2001,2009,189000
829,60,NA,28698,5,5,1160,966,0,2126,0,1,2,1,3,1,0,249,764,0,1013,RL,Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,Flat,Tar&Grv,Plywood,Plywood,None,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,GasA,TA,Y,SBrkr,2,538,7,0,486,0,0,0,225,0,0,6,TA,Min2,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Abnorml,1967,1967,1967,2009,185000
830,160,24,2544,7,5,520,623,80,1223,0,0,2,1,2,1,0,0,0,600,600,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,480,4,0,0,166,0,0,0,0,0,7,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2005,2005,2005,2006,147400
831,20,80,11900,6,5,1392,0,0,1392,1,0,1,1,3,1,387,1040,0,352,1392,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,2,458,6,2,0,0,0,0,192,0,0,6,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,1957,1957,1957,2008,166000
832,160,30,3180,7,5,520,600,80,1200,0,0,2,1,2,1,0,0,0,600,600,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,480,4,0,0,166,0,0,0,0,0,6,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2005,2005,2005,2006,151000
833,60,44,9548,7,6,941,888,0,1829,1,0,2,1,3,1,223,483,0,458,941,RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2,613,7,1,192,39,0,0,0,0,0,1,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,2003,2003,2003,2010,237000
834,20,100,10004,6,6,1516,0,0,1516,0,0,1,1,3,1,180,196,345,975,1516,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,2,472,6,0,0,0,0,0,152,0,0,2,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,1964,1964,1964,2009,167000
835,20,75,7875,5,6,1144,0,0,1144,1,0,1,0,3,1,136,572,0,572,1144,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,2,456,6,0,0,0,0,0,0,0,0,9,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal,1961,1961,1961,2008,139950
836,20,60,9600,4,7,1067,0,0,1067,0,0,2,0,2,1,0,442,0,625,1067,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,2,436,4,0,290,0,0,0,0,0,0,2,Gd,Min2,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1950,1995,1996,2010,128000
837,30,90,8100,5,6,1559,0,0,1559,1,0,1,0,2,1,0,338,0,1221,1559,RM,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,2,812,5,0,0,116,230,0,0,0,0,6,TA,Min2,NA,Detchd,Unf,TA,TA,Y,NA,GdWo,NA,COD,Normal,1948,1973,1948,2007,153500
838,160,21,1680,6,5,483,504,0,987,1,0,1,1,2,1,158,330,0,153,483,RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,1,264,5,0,0,0,0,0,0,0,0,11,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1973,1973,1973,2008,100000
839,20,75,9525,5,6,1099,0,0,1099,0,0,1,1,3,1,0,0,0,1099,1099,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1,352,6,0,278,0,0,0,0,0,0,6,Gd,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1995,2006,1999,2008,144000
840,50,70,11767,5,6,768,432,0,1200,0,0,1,0,3,1,0,352,0,416,768,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,1,240,6,0,0,0,0,0,0,0,0,5,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1946,1995,1946,2008,130500
841,70,NA,12155,6,8,810,672,0,1482,0,0,2,0,4,1,0,156,0,516,672,RH,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,1,400,7,0,0,0,254,0,0,0,0,3,Fa,Typ,NA,Detchd,Unf,TA,TA,P,NA,NA,NA,WD,Normal,1925,1950,1934,2008,140000
842,70,60,10440,5,8,958,581,0,1539,0,0,2,0,3,1,0,0,0,650,650,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,2,686,8,1,70,78,68,0,0,0,0,6,Gd,Typ,Po,Detchd,Unf,Gd,TA,P,NA,NA,NA,WD,Normal,1904,2002,1983,2008,157500
843,80,82,9020,6,7,1165,0,0,1165,1,0,1,1,3,1,183,312,539,276,1127,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,2,490,6,0,0,129,0,0,0,0,0,5,TA,Typ,NA,Attchd,RFn,Gd,Gd,Y,NA,GdPrv,NA,WD,Normal,1966,1966,1966,2008,174900
844,90,80,8000,5,4,1800,0,0,1800,0,0,2,0,6,2,0,0,0,1800,1800,RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,0,0,10,0,0,0,0,0,0,0,0,7,TA,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,WD,Normal,1961,1961,NA,2007,141000
845,50,100,12665,5,8,876,540,0,1416,0,0,1,1,4,1,0,0,0,876,876,RM,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,3,720,7,1,418,0,194,0,0,0,0,6,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1915,1950,1949,2008,153900
846,85,NA,16647,5,5,1701,0,0,1701,1,0,2,0,3,1,0,1390,0,0,1390,RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,2,611,6,2,0,0,0,0,0,0,0,1,TA,Min2,TA,Basment,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1975,1981,1975,2007,171000
847,60,75,9317,7,5,1006,769,0,1775,1,0,2,1,3,1,137,513,0,227,740,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,2,425,7,1,234,72,192,0,0,0,0,7,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1993,1993,1993,2009,213000
848,20,36,15523,5,6,864,0,0,864,1,0,1,0,3,1,0,460,0,404,864,RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,1,338,5,1,0,0,0,0,0,0,0,8,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1972,1972,1972,2009,133500
849,50,75,45600,6,8,1307,1051,0,2358,0,0,3,0,5,1,0,0,0,907,907,RL,Pave,NA,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,2,360,10,1,486,40,0,0,175,0,0,9,TA,Typ,Gd,Detchd,Unf,Fa,TA,Y,NA,NA,NA,WD,Normal,1908,1997,1908,2008,240000
850,80,80,9600,6,7,1094,761,0,1855,0,0,2,1,3,1,360,0,0,528,528,RL,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2,512,7,1,113,100,0,0,0,0,0,8,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,1976,1994,1976,2007,187000
851,120,36,4435,6,5,848,0,0,848,1,0,1,0,1,1,170,659,0,189,848,RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,2,420,3,0,140,0,0,0,0,0,0,11,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,2003,2003,2003,2007,131500
852,120,NA,3196,8,5,1456,0,0,1456,0,0,2,0,2,1,40,0,0,1273,1273,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,2,400,7,1,143,20,0,0,0,0,0,5,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,2003,2003,2003,2006,215000
853,75,53,7128,7,5,918,728,0,1646,0,0,2,0,4,1,0,364,0,554,918,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,1,240,7,2,0,0,0,0,126,0,0,8,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,1941,1950,1941,2007,164000
854,80,NA,12095,6,6,1445,0,0,1445,0,0,1,1,3,1,115,564,0,563,1127,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,GasA,TA,Y,SBrkr,2,645,7,1,180,0,0,0,0,0,0,8,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,NA,MnPrv,NA,WD,Normal,1964,1964,1964,2009,158000
855,20,102,17920,5,4,1779,0,0,1779,1,0,1,1,3,1,0,306,1085,372,1763,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,2,454,6,1,0,418,0,0,312,0,0,7,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Abnorml,1955,1974,1955,2006,170000
856,20,NA,6897,5,8,1040,0,0,1040,1,0,1,1,3,1,0,659,0,381,1040,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1,260,6,0,0,104,0,0,0,0,0,4,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1962,2010,1962,2010,127000
857,80,NA,10970,6,6,1026,0,0,1026,1,0,1,0,3,1,0,505,435,0,940,RL,Pave,NA,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,2,576,5,0,0,0,34,0,0,0,0,10,TA,Typ,NA,Detchd,Unf,TA,Fa,Y,NA,MnPrv,NA,WD,Normal,1978,1978,1981,2008,147000
858,60,65,8125,6,5,702,779,0,1481,0,0,2,1,3,1,0,0,0,702,702,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,2,343,6,1,0,36,0,0,0,0,0,3,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,1994,1995,1994,2009,174000
859,20,80,10400,7,5,1370,0,0,1370,0,0,2,0,3,1,189,0,0,1090,1090,RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,2,479,6,1,0,0,0,0,0,0,0,6,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,MnPrv,NA,WD,Family,1976,1976,1976,2009,152000
860,60,NA,11029,6,7,1512,1142,0,2654,1,0,2,1,4,1,220,619,0,435,1054,RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,2,619,9,1,0,65,0,0,222,0,0,8,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,1968,1984,1968,2006,250000
